Job_ID,Job_Title,Company,City,State,Country,Work_Mode,Experience_Level,Experience_Years,Salary_LPA,Open_Positions,Skills,Industry,Annual_Salary_INR,Applications,Education,Employment_Type,Posting_Date,Company_Rating,Job_Status
3176,Data Analyst,TechNova,Delhi,Telangana,India,Remote,Associate,5,6,13,"Python,Pandas",Retail,1723685,196,Bachelor,Contract,2026-01-02,60,Open
3177,Data Analyst,TCS,Chennai,Telangana,India,Remote,Associate,3,21,8,"Azure,Python",Finance,1588359,468,Bachelor,Contract,2026-06-12,58,Closed
3178,Data Scientist,Infosys,Hyderabad,Maharashtra,India,Hybrid,Entry,0,25,20,"Tableau,SQL",Education,903678,193,Master,Full-time,2026-05-08,76,Closed
3179,Data Scientist,Microsoft,Pune,Delhi,India,Remote,Entry,8,21,13,"Python,Pandas",Healthcare,644628,171,Master,Full-time,2026-02-08,83,Closed
3180,Software Engineer,TCS,Bengaluru,Karnataka,India,Onsite,Associate,4,21,13,"Excel,SQL",Education,545928,419,Master,Internship,2026-05-05,61,Open
3181,Business Analyst,TCS,Bengaluru,Telangana,India,Onsite,Mid,7,3,14,"Power BI,SQL",Healthcare,1665707,329,Bachelor,Internship,2026-03-07,51,Closed
3182,Data Analyst,TechNova,Pune,Maharashtra,India,Hybrid,Associate,6,30,10,"Excel,SQL",Healthcare,1552248,350,Master,Internship,2026-05-05,63,Closed
3183,BI Developer,Microsoft,Hyderabad,Telangana,India,Onsite,Associate,3,5,19,"Tableau,SQL",Healthcare,821656,201,Bachelor,Full-time,2026-02-05,63,Open
3184,Data Analyst,TechNova,Hyderabad,Tamil Nadu,India,Onsite,Associate,4,28,20,"Python,SQL",Healthcare,1319772,94,Master,Contract,2026-05-09,56,Open
3185,Software Engineer,Wipro,Bengaluru,Tamil Nadu,India,Remote,Mid,5,8,17,"Azure,Python",Healthcare,1641206,354,Master,Full-time,2026-06-11,57,Open
3186,Data Scientist,Infosys,Chennai,Maharashtra,India,Onsite,Associate,1,12,20,"Python,Pandas",Finance,467730,102,Master,Contract,2026-05-23,72,Closed
3187,BI Developer,Amazon,Delhi,Tamil Nadu,India,Remote,Senior,7,5,14,"Python,SQL",Finance,1114610,5,Bachelor,Full-time,2026-05-04,69,Open
3188,Software Engineer,Wipro,Delhi,Karnataka,India,Remote,Entry,7,10,19,"Azure,Python",Finance,663184,13,Bachelor,Internship,2026-02-22,77,Open
3189,Data Analyst,Google,Hyderabad,Telangana,India,Hybrid,Senior,3,9,4,"Azure,Python",Finance,1423965,274,Bachelor,Contract,2026-01-06,50,Open
3190,Data Analyst,Google,Hyderabad,Delhi,India,Remote,Entry,0,12,5,"Power BI,SQL",IT Services,912939,453,Bachelor,Internship,2026-01-21,92,Closed
3191,Software Engineer,Amazon,Pune,Telangana,India,Remote,Senior,5,3,13,"Tableau,SQL",Education,674077,52,Master,Full-time,2026-02-13,86,Open
3192,Data Analyst,Amazon,Delhi,Delhi,India,Remote,Entry,6,25,20,"Python,SQL",Retail,1135255,422,Bachelor,Full-time,2026-02-05,98,Closed
3193,Data Analyst,Zoho,Delhi,Maharashtra,India,Onsite,Mid,8,16,5,"Python,SQL",IT Services,896281,278,Bachelor,Contract,2026-05-04,66,Open
3194,BI Developer,Infosys,Chennai,Telangana,India,Remote,Mid,8,3,5,"Excel,SQL",IT Services,595673,75,Master,Internship,2026-05-10,80,Open
3195,Data Analyst,TCS,Bengaluru,Telangana,India,Hybrid,Mid,5,18,20,"Power BI,SQL",Healthcare,1643263,402,Bachelor,Full-time,2026-01-15,83,Open
3196,ML Engineer,Zoho,Mumbai,Karnataka,India,Hybrid,Entry,2,28,10,"Python,SQL",Retail,675952,105,Bachelor,Internship,2026-04-28,55,Closed
3197,Business Analyst,TCS,Chennai,Karnataka,India,Remote,Entry,7,22,17,"Python,SQL",Finance,953000,227,Bachelor,Internship,2026-06-27,51,Open
3198,Data Scientist,Zoho,Pune,Karnataka,India,Remote,Mid,4,4,10,"Power BI,SQL",Finance,436193,244,Master,Full-time,2026-05-19,74,Closed
3199,Software Engineer,TCS,Bengaluru,Karnataka,India,Remote,Associate,2,9,5,"Power BI,SQL",Finance,379175,21,Bachelor,Contract,2026-05-30,85,Open
3200,ML Engineer,Wipro,Mumbai,Delhi,India,Hybrid,Entry,6,6,9,"Power BI,SQL",IT Services,1282886,7,Master,Full-time,2026-02-19,52,Closed
3201,BI Developer,Capgemini,Delhi,Telangana,India,Remote,Senior,2,13,8,"Tableau,SQL",Finance,1096935,218,Bachelor,Internship,2026-03-13,79,Open
3202,BI Developer,Microsoft,Delhi,Karnataka,India,Onsite,Senior,8,19,16,"Tableau,SQL",Education,409940,364,Bachelor,Contract,2026-06-02,95,Closed
3203,BI Developer,TechNova,Pune,Tamil Nadu,India,Onsite,Associate,7,9,6,"Power BI,SQL",Healthcare,1338976,313,Bachelor,Contract,2026-01-23,91,Open
3204,Business Analyst,Amazon,Mumbai,Karnataka,India,Onsite,Senior,6,29,4,"Azure,Python",Education,1260475,386,Bachelor,Internship,2026-05-12,74,Closed
3205,ML Engineer,Accenture,Chennai,Delhi,India,Hybrid,Mid,0,4,6,"Excel,SQL",Finance,551688,135,Bachelor,Internship,2026-05-08,81,Closed
3206,Software Engineer,TechNova,Delhi,Delhi,India,Hybrid,Entry,5,18,18,"Excel,SQL",Retail,1473612,488,Bachelor,Full-time,2026-01-07,91,Open
3207,Data Analyst,Zoho,Delhi,Tamil Nadu,India,Remote,Entry,3,22,14,"Excel,SQL",Retail,1313435,5,Bachelor,Full-time,2026-06-22,50,Closed
3208,Data Analyst,Accenture,Bengaluru,Telangana,India,Remote,Associate,7,8,19,"Power BI,SQL",Finance,1164172,191,Bachelor,Full-time,2026-03-13,80,Open
3209,Software Engineer,Infosys,Mumbai,Karnataka,India,Hybrid,Entry,0,17,5,"Python,Pandas",Healthcare,1034269,424,Master,Internship,2026-06-29,89,Open
3210,Business Analyst,Capgemini,Hyderabad,Delhi,India,Remote,Senior,5,23,10,"Python,SQL",Retail,1259098,287,Master,Full-time,2026-02-10,51,Closed
3211,Data Analyst,TechNova,Hyderabad,Maharashtra,India,Remote,Mid,0,6,10,"Python,SQL",Healthcare,1340333,471,Master,Full-time,2026-04-11,72,Closed
3212,Data Analyst,Wipro,Bengaluru,Telangana,India,Hybrid,Associate,5,25,9,"Excel,SQL",Retail,1210702,60,Bachelor,Internship,2026-01-02,84,Open
3213,Data Analyst,TechNova,Pune,Telangana,India,Hybrid,Senior,5,30,16,"Power BI,SQL",IT Services,952379,473,Master,Full-time,2026-03-28,79,Open
3214,ML Engineer,TCS,Delhi,Delhi,India,Onsite,Senior,2,28,11,"Azure,Python",Retail,713038,106,Master,Internship,2026-05-01,56,Open
3215,Data Scientist,Capgemini,Hyderabad,Tamil Nadu,India,Onsite,Associate,5,24,12,"Python,Pandas",Finance,1326863,278,Master,Contract,2026-04-22,55,Closed
3216,Data Analyst,Microsoft,Hyderabad,Delhi,India,Remote,Entry,4,10,6,"Excel,SQL",Retail,551371,205,Bachelor,Contract,2026-03-04,80,Open
3217,ML Engineer,TCS,Mumbai,Maharashtra,India,Onsite,Mid,6,15,8,"Excel,SQL",IT Services,1397767,265,Bachelor,Internship,2026-02-02,97,Closed
3218,Data Scientist,Google,Delhi,Karnataka,India,Onsite,Associate,1,3,12,"Tableau,SQL",IT Services,1634171,26,Bachelor,Contract,2026-04-05,77,Closed
3219,ML Engineer,Wipro,Bengaluru,Telangana,India,Onsite,Entry,5,26,5,"Azure,Python",Finance,371442,488,Master,Internship,2026-01-14,82,Open
3220,ML Engineer,Microsoft,Mumbai,Karnataka,India,Hybrid,Entry,8,24,20,"Excel,SQL",Healthcare,788852,104,Bachelor,Contract,2026-01-31,80,Closed
3221,BI Developer,Google,Bengaluru,Delhi,India,Remote,Mid,4,8,7,"Power BI,SQL",Retail,555997,298,Master,Contract,2026-01-19,69,Closed
3222,BI Developer,Amazon,Hyderabad,Tamil Nadu,India,Hybrid,Mid,4,21,19,"Python,Pandas",Education,1362834,153,Master,Full-time,2026-06-11,94,Closed
3223,Business Analyst,Google,Delhi,Karnataka,India,Onsite,Mid,3,21,15,"Tableau,SQL",Retail,1674164,93,Master,Internship,2026-01-04,92,Closed
3224,BI Developer,TechNova,Pune,Tamil Nadu,India,Hybrid,Senior,0,25,7,"Python,SQL",Healthcare,933084,217,Master,Contract,2026-01-29,73,Closed
3225,ML Engineer,Wipro,Mumbai,Maharashtra,India,Hybrid,Senior,2,15,13,"Python,Pandas",Education,1682801,151,Master,Internship,2026-04-04,81,Open
3226,ML Engineer,Zoho,Hyderabad,Tamil Nadu,India,Remote,Senior,4,20,20,"Azure,Python",Retail,1647640,353,Bachelor,Full-time,2026-02-20,64,Closed
3227,Data Scientist,Wipro,Pune,Tamil Nadu,India,Remote,Associate,0,26,15,"Excel,SQL",Healthcare,1126632,95,Master,Full-time,2026-05-12,86,Closed
3228,Business Analyst,Microsoft,Delhi,Tamil Nadu,India,Hybrid,Associate,5,29,12,"Power BI,SQL",IT Services,1767595,464,Bachelor,Full-time,2026-04-24,88,Open
3229,Data Analyst,Microsoft,Bengaluru,Delhi,India,Hybrid,Associate,3,9,8,"Excel,SQL",Finance,1050634,427,Bachelor,Contract,2026-03-03,94,Closed
3230,ML Engineer,Accenture,Bengaluru,Telangana,India,Remote,Mid,7,20,12,"Python,Pandas",Retail,489875,44,Master,Contract,2026-01-23,65,Open
3231,Data Scientist,Google,Chennai,Maharashtra,India,Hybrid,Senior,1,14,8,"Excel,SQL",Education,344346,81,Master,Internship,2026-03-15,66,Closed
3232,BI Developer,TCS,Chennai,Delhi,India,Remote,Associate,7,13,17,"Tableau,SQL",Retail,1693831,94,Bachelor,Internship,2026-01-07,72,Open
3233,Software Engineer,Zoho,Pune,Karnataka,India,Remote,Entry,0,30,20,"Excel,SQL",IT Services,1189355,34,Bachelor,Contract,2026-05-15,60,Closed
3234,ML Engineer,Microsoft,Bengaluru,Telangana,India,Hybrid,Mid,3,14,13,"Tableau,SQL",Retail,1697919,169,Bachelor,Contract,2026-04-07,60,Open
3235,ML Engineer,Amazon,Hyderabad,Tamil Nadu,India,Remote,Entry,8,9,9,"Tableau,SQL",Finance,341240,151,Bachelor,Contract,2026-02-08,70,Closed
3236,ML Engineer,Wipro,Delhi,Karnataka,India,Hybrid,Mid,5,3,5,"Power BI,SQL",Education,1073789,355,Bachelor,Internship,2026-04-25,63,Open
3237,Data Analyst,Infosys,Delhi,Delhi,India,Hybrid,Mid,5,18,9,"Tableau,SQL",Finance,463451,132,Master,Full-time,2026-05-11,53,Open
3238,BI Developer,Microsoft,Hyderabad,Delhi,India,Hybrid,Associate,0,4,6,"Azure,Python",Education,1735216,269,Master,Contract,2026-05-12,52,Open
3239,Software Engineer,Infosys,Mumbai,Tamil Nadu,India,Onsite,Associate,8,6,4,"Tableau,SQL",Finance,1327853,71,Master,Internship,2026-04-13,67,Closed
3240,Data Analyst,Wipro,Mumbai,Delhi,India,Onsite,Mid,4,24,9,"Power BI,SQL",Retail,441110,416,Master,Contract,2026-05-21,92,Closed
3241,Data Analyst,Amazon,Delhi,Telangana,India,Remote,Entry,8,26,12,"Tableau,SQL",IT Services,466148,454,Bachelor,Full-time,2026-01-21,73,Closed
3242,BI Developer,Infosys,Chennai,Maharashtra,India,Hybrid,Senior,8,21,14,"Azure,Python",IT Services,1265708,484,Master,Contract,2026-02-10,73,Closed
3243,Business Analyst,Google,Hyderabad,Telangana,India,Onsite,Mid,8,27,5,"Azure,Python",Healthcare,350676,359,Master,Internship,2026-06-13,66,Closed
3244,Software Engineer,Infosys,Bengaluru,Tamil Nadu,India,Onsite,Senior,2,18,7,"Python,SQL",Retail,784195,305,Bachelor,Contract,2026-05-18,61,Open
3245,Business Analyst,Accenture,Delhi,Tamil Nadu,India,Hybrid,Mid,7,22,11,"Python,SQL",Finance,694681,370,Bachelor,Contract,2026-05-02,91,Closed
3246,Software Engineer,Capgemini,Pune,Telangana,India,Hybrid,Senior,2,21,16,"Python,Pandas",Retail,1663016,374,Bachelor,Internship,2026-03-07,80,Open
3247,BI Developer,Accenture,Chennai,Delhi,India,Remote,Senior,0,29,12,"Excel,SQL",Healthcare,731026,66,Master,Contract,2026-05-25,82,Open
3248,Software Engineer,Accenture,Pune,Tamil Nadu,India,Hybrid,Associate,2,12,7,"Azure,Python",IT Services,781094,409,Master,Internship,2026-04-03,60,Open
3249,Data Analyst,TechNova,Hyderabad,Delhi,India,Onsite,Entry,8,14,15,"Power BI,SQL",Finance,1327616,187,Bachelor,Full-time,2026-06-03,90,Open
3250,Business Analyst,Capgemini,Chennai,Telangana,India,Onsite,Entry,7,6,10,"Python,SQL",Healthcare,1105860,123,Bachelor,Full-time,2026-05-28,55,Closed
3251,Data Analyst,Wipro,Hyderabad,Maharashtra,India,Remote,Entry,7,19,4,"Azure,Python",Healthcare,1522827,216,Master,Contract,2026-04-19,92,Open
3252,Data Analyst,Accenture,Pune,Telangana,India,Hybrid,Senior,2,25,17,"Python,Pandas",Healthcare,1203333,298,Master,Contract,2026-06-05,90,Closed
3253,Software Engineer,Zoho,Hyderabad,Telangana,India,Onsite,Associate,0,5,13,"Python,Pandas",Education,1314209,428,Master,Full-time,2026-05-24,96,Closed
3254,Data Analyst,Accenture,Mumbai,Karnataka,India,Onsite,Entry,5,18,20,"Python,SQL",Healthcare,1358984,477,Master,Internship,2026-02-18,94,Open
3255,BI Developer,Amazon,Bengaluru,Karnataka,India,Onsite,Associate,0,22,11,"Python,Pandas",Retail,870199,237,Bachelor,Internship,2026-02-21,76,Open
3256,Data Scientist,TCS,Hyderabad,Delhi,India,Hybrid,Senior,0,28,18,"Power BI,SQL",IT Services,1559372,76,Master,Full-time,2026-06-12,59,Closed
3257,Software Engineer,Microsoft,Hyderabad,Karnataka,India,Remote,Entry,0,25,13,"Python,Pandas",IT Services,1094488,371,Master,Internship,2026-06-21,61,Closed
3258,ML Engineer,TechNova,Hyderabad,Tamil Nadu,India,Remote,Mid,8,7,15,"Power BI,SQL",IT Services,1729395,225,Bachelor,Full-time,2026-05-22,78,Open
3259,Data Scientist,Infosys,Mumbai,Karnataka,India,Remote,Senior,1,3,13,"Python,Pandas",Healthcare,517821,474,Master,Internship,2026-05-05,91,Closed
3260,Data Analyst,Zoho,Pune,Maharashtra,India,Hybrid,Mid,8,26,19,"Python,SQL",Retail,497730,152,Master,Full-time,2026-02-06,82,Open
3261,Software Engineer,Microsoft,Mumbai,Tamil Nadu,India,Onsite,Mid,0,27,6,"Python,SQL",Finance,911594,121,Master,Internship,2026-04-19,72,Closed
3262,BI Developer,Accenture,Delhi,Delhi,India,Hybrid,Entry,7,7,15,"Tableau,SQL",Finance,1776843,273,Master,Contract,2026-01-09,56,Open
3263,Data Scientist,Microsoft,Delhi,Maharashtra,India,Hybrid,Associate,6,13,10,"Python,Pandas",IT Services,1419462,340,Master,Contract,2026-02-01,53,Open
3264,Data Analyst,Wipro,Pune,Karnataka,India,Hybrid,Associate,1,18,19,"Tableau,SQL",IT Services,860811,346,Bachelor,Full-time,2026-03-15,75,Open
3265,Software Engineer,Google,Hyderabad,Maharashtra,India,Hybrid,Mid,0,30,17,"Power BI,SQL",Healthcare,457822,362,Bachelor,Contract,2026-02-23,80,Closed
3266,ML Engineer,Wipro,Bengaluru,Karnataka,India,Onsite,Associate,6,19,19,"Python,SQL",Retail,832999,390,Bachelor,Internship,2026-03-30,72,Open
3267,Software Engineer,Wipro,Bengaluru,Tamil Nadu,India,Remote,Entry,6,25,10,"Python,SQL",Retail,926609,331,Master,Internship,2026-02-06,78,Open
3268,Software Engineer,Infosys,Hyderabad,Telangana,India,Hybrid,Entry,0,13,17,"Azure,Python",Finance,1284503,59,Master,Internship,2026-04-03,60,Closed
3269,Business Analyst,TCS,Mumbai,Karnataka,India,Onsite,Entry,1,20,18,"Power BI,SQL",Retail,515557,187,Master,Contract,2026-04-07,98,Closed
3270,ML Engineer,Google,Pune,Tamil Nadu,India,Onsite,Entry,4,11,5,"Azure,Python",IT Services,450598,80,Bachelor,Contract,2026-05-08,67,Closed
3271,BI Developer,Microsoft,Hyderabad,Karnataka,India,Onsite,Entry,0,11,16,"Power BI,SQL",IT Services,1004573,282,Bachelor,Internship,2026-05-07,64,Open
3272,Software Engineer,Google,Chennai,Karnataka,India,Onsite,Associate,8,3,20,"Python,SQL",Finance,622681,251,Bachelor,Full-time,2026-01-24,73,Open
3273,ML Engineer,TechNova,Mumbai,Maharashtra,India,Onsite,Senior,5,14,4,"Python,SQL",Healthcare,1755359,86,Bachelor,Full-time,2026-02-05,80,Closed
3274,ML Engineer,Amazon,Hyderabad,Delhi,India,Onsite,Senior,6,18,9,"Excel,SQL",Healthcare,424866,225,Bachelor,Internship,2026-06-20,65,Closed
3275,Data Scientist,Amazon,Mumbai,Karnataka,India,Remote,Associate,1,26,8,"Python,SQL",Retail,1253180,66,Master,Contract,2026-02-14,81,Closed
3276,BI Developer,Accenture,Bengaluru,Karnataka,India,Hybrid,Mid,1,6,6,"Python,Pandas",IT Services,1049184,95,Bachelor,Full-time,2026-03-11,88,Closed
3277,BI Developer,Google,Hyderabad,Maharashtra,India,Onsite,Entry,4,5,12,"Python,SQL",Education,990006,296,Bachelor,Full-time,2026-02-03,68,Closed
3278,Data Analyst,Wipro,Bengaluru,Tamil Nadu,India,Onsite,Senior,6,12,5,"Tableau,SQL",Healthcare,976708,388,Bachelor,Internship,2026-01-28,53,Closed
3279,Data Scientist,TechNova,Chennai,Delhi,India,Onsite,Associate,7,10,8,"Python,Pandas",Retail,821542,288,Bachelor,Internship,2026-03-10,96,Open
3280,ML Engineer,Amazon,Hyderabad,Delhi,India,Hybrid,Entry,0,22,16,"Python,SQL",Education,631303,275,Bachelor,Contract,2026-05-10,53,Open
3281,BI Developer,Zoho,Bengaluru,Maharashtra,India,Onsite,Mid,8,19,9,"Azure,Python",Healthcare,482261,454,Bachelor,Full-time,2026-05-25,55,Open
3282,Data Scientist,Capgemini,Mumbai,Tamil Nadu,India,Hybrid,Entry,8,17,17,"Power BI,SQL",IT Services,1079160,270,Master,Contract,2026-05-05,94,Open
3283,Business Analyst,Capgemini,Bengaluru,Maharashtra,India,Remote,Mid,6,25,18,"Azure,Python",Education,1656373,274,Bachelor,Full-time,2026-03-04,74,Open
3284,BI Developer,Amazon,Delhi,Delhi,India,Remote,Senior,2,12,7,"Azure,Python",IT Services,1456356,410,Master,Contract,2026-05-16,68,Closed
3285,Software Engineer,TechNova,Mumbai,Maharashtra,India,Onsite,Mid,0,18,18,"Tableau,SQL",Education,1369517,280,Bachelor,Contract,2026-02-08,59,Open
3286,ML Engineer,Infosys,Chennai,Karnataka,India,Hybrid,Entry,3,23,7,"Power BI,SQL",IT Services,382103,133,Master,Contract,2026-05-02,84,Closed
3287,Business Analyst,Zoho,Bengaluru,Karnataka,India,Remote,Mid,4,17,12,"Azure,Python",Finance,1180670,137,Master,Full-time,2026-04-25,76,Closed
3288,Data Analyst,Wipro,Delhi,Telangana,India,Onsite,Senior,6,19,19,"Tableau,SQL",Finance,462734,319,Master,Internship,2026-06-30,54,Closed
3289,Business Analyst,Amazon,Bengaluru,Maharashtra,India,Hybrid,Senior,3,4,14,"Power BI,SQL",Finance,1771934,3,Master,Contract,2026-02-28,97,Closed
3290,Business Analyst,Microsoft,Delhi,Telangana,India,Hybrid,Associate,7,27,14,"Excel,SQL",Healthcare,1774555,198,Bachelor,Full-time,2026-01-31,79,Open
3291,BI Developer,Infosys,Bengaluru,Delhi,India,Onsite,Entry,1,29,11,"Python,SQL",Healthcare,547232,150,Master,Contract,2026-02-18,92,Open
3292,Data Scientist,Microsoft,Bengaluru,Tamil Nadu,India,Remote,Entry,4,14,12,"Power BI,SQL",Education,1122923,20,Bachelor,Full-time,2026-03-17,57,Open
3293,Data Scientist,TCS,Hyderabad,Tamil Nadu,India,Remote,Senior,8,30,17,"Excel,SQL",Education,984571,191,Bachelor,Contract,2026-06-11,59,Open
3294,Data Scientist,TechNova,Delhi,Tamil Nadu,India,Remote,Mid,8,11,15,"Python,Pandas",Retail,634821,262,Bachelor,Full-time,2026-01-21,85,Closed
3295,BI Developer,TechNova,Delhi,Telangana,India,Hybrid,Entry,6,14,8,"Power BI,SQL",Healthcare,408151,336,Bachelor,Internship,2026-01-08,62,Closed
3296,Software Engineer,Zoho,Bengaluru,Maharashtra,India,Remote,Senior,7,29,19,"Power BI,SQL",IT Services,1219168,62,Master,Full-time,2026-03-03,72,Open
3297,ML Engineer,Zoho,Bengaluru,Maharashtra,India,Onsite,Associate,8,24,12,"Excel,SQL",Retail,1208381,330,Master,Internship,2026-01-21,74,Closed
3298,ML Engineer,TCS,Delhi,Telangana,India,Onsite,Entry,1,9,15,"Azure,Python",Healthcare,1036856,92,Master,Contract,2026-01-14,59,Open
3299,Data Scientist,TCS,Chennai,Tamil Nadu,India,Onsite,Associate,3,27,19,"Tableau,SQL",Education,1721549,108,Master,Contract,2026-04-13,56,Closed
3300,Software Engineer,TechNova,Bengaluru,Telangana,India,Onsite,Senior,1,19,14,"Tableau,SQL",IT Services,414677,289,Bachelor,Contract,2026-04-29,72,Open
3301,Business Analyst,TechNova,Delhi,Maharashtra,India,Remote,Entry,8,9,20,"Python,SQL",Finance,617868,300,Master,Internship,2026-06-29,81,Closed
3302,Business Analyst,Microsoft,Mumbai,Tamil Nadu,India,Hybrid,Senior,1,12,7,"Python,Pandas",IT Services,1345953,425,Master,Contract,2026-04-25,78,Closed
3303,Data Scientist,Amazon,Hyderabad,Delhi,India,Onsite,Senior,6,17,13,"Python,SQL",Retail,1151598,166,Bachelor,Contract,2026-03-31,81,Open
3304,ML Engineer,Google,Chennai,Tamil Nadu,India,Remote,Mid,6,9,17,"Power BI,SQL",Retail,1403534,14,Bachelor,Contract,2026-01-13,50,Open
3305,Data Analyst,Zoho,Chennai,Tamil Nadu,India,Remote,Mid,1,26,4,"Python,SQL",Education,606481,443,Master,Full-time,2026-02-13,89,Closed
3306,Data Analyst,Microsoft,Hyderabad,Tamil Nadu,India,Onsite,Mid,6,25,5,"Tableau,SQL",Healthcare,1033211,316,Master,Contract,2026-03-22,80,Open
3307,Business Analyst,Wipro,Hyderabad,Maharashtra,India,Onsite,Senior,1,13,6,"Azure,Python",IT Services,970114,175,Bachelor,Full-time,2026-01-14,77,Open
3308,Data Analyst,Amazon,Delhi,Tamil Nadu,India,Onsite,Associate,7,8,15,"Azure,Python",IT Services,1315958,37,Master,Full-time,2026-02-27,87,Open
3309,BI Developer,TechNova,Bengaluru,Karnataka,India,Onsite,Mid,0,11,15,"Python,Pandas",Education,825247,397,Master,Full-time,2026-06-14,68,Closed
3310,Software Engineer,Wipro,Pune,Tamil Nadu,India,Onsite,Senior,4,4,18,"Azure,Python",Education,738788,99,Master,Internship,2026-05-08,79,Open
3311,BI Developer,Capgemini,Pune,Maharashtra,India,Hybrid,Associate,2,3,7,"Python,SQL",Education,349394,256,Bachelor,Internship,2026-05-29,71,Closed
3312,Business Analyst,TCS,Hyderabad,Maharashtra,India,Remote,Associate,0,9,6,"Python,SQL",Finance,1119470,276,Master,Full-time,2026-06-25,50,Closed
3313,Data Scientist,Accenture,Pune,Maharashtra,India,Onsite,Entry,1,26,14,"Tableau,SQL",Finance,1598207,471,Bachelor,Contract,2026-01-02,80,Closed
3314,Business Analyst,Infosys,Mumbai,Delhi,India,Remote,Entry,0,17,19,"Azure,Python",Healthcare,1504109,165,Master,Contract,2026-01-14,62,Closed
3315,Business Analyst,Infosys,Hyderabad,Tamil Nadu,India,Onsite,Mid,7,10,4,"Azure,Python",Finance,550344,225,Bachelor,Internship,2026-04-24,73,Closed
3316,BI Developer,TCS,Delhi,Delhi,India,Hybrid,Entry,7,6,16,"Python,Pandas",Retail,1003707,427,Master,Full-time,2026-03-31,62,Open
3317,Business Analyst,Amazon,Mumbai,Delhi,India,Onsite,Associate,4,27,12,"Python,SQL",Finance,1112577,275,Master,Contract,2026-05-16,93,Open
3318,BI Developer,Zoho,Delhi,Karnataka,India,Onsite,Associate,6,7,9,"Tableau,SQL",IT Services,806279,183,Bachelor,Full-time,2026-04-06,52,Open
3319,Data Scientist,Accenture,Bengaluru,Maharashtra,India,Hybrid,Senior,5,24,17,"Power BI,SQL",Retail,1375280,141,Master,Internship,2026-01-12,91,Closed
3320,Data Scientist,TCS,Pune,Tamil Nadu,India,Remote,Associate,7,3,4,"Azure,Python",IT Services,1760132,224,Master,Contract,2026-01-11,96,Closed
3321,Data Analyst,Wipro,Bengaluru,Karnataka,India,Hybrid,Entry,5,20,19,"Python,SQL",Education,1542569,132,Master,Full-time,2026-06-23,93,Open
